Date,Latitude,Longitude,Flood Depth (in),,,,,,,,
"August 11, 2018",14.635638,121.003988,"10""",,,,,,,,
"August 11, 2018",14.699916,121.092651,"8""",,,,,,,,
"August 11, 2018",14.6416,121.03997,"19"" ",,,,,,,,
"August 11, 2018",14.705902,121.072997,"10""",,,,,,,,
"August 11, 2018", ,121.015356,"19""",,,,,,,,
"August 11, 2018",14.624003,121.015313,"37""",,,,,,,,
"August 11, 2018",14.605864,121.01869,"19""",,,,,,,,
"August 11, 2018",14.648632,121.074324,"8""",,,,,,,,
"August 11, 2018",14.630789,121.07161,"19""",,,,,,,,
"August 11, 2018",14.650563,121.052489,"19""",,,,,,,,
"August 11, 2018",14.633987,121.04532,"10""",,,,,,,,
"August 11, 2018",14.6128,121.062706,"10""",,,,,,,,
"August 11, 2018",14.672015,120.978604,"22""",,,,,,,,
"August 13, 2018",14.604906,121.057648,8,,,,,,,,
"August 16, 2018",14.591407,121.058072,"8""",,,,,,,,
"August 31, 2018",14.591407,121.058072,19,,,,,,,,
"September 11, 2018",14.377857,121.046372,"12""",,,,,,,,
"September 11, 2018",14.653272,121.052681,8,,,,,,,,
"September 11, 2018",14.625234,121.009853,8,,,,,,,,
"September 11, 2018",14.641936,121.036191,8,,,,,,,,
"September 11, 2018",14.619051,121.014886,8,,,,,,,,
"September 12, 2018",14.643104,121.038513,10,,,,,,,,
"September 12, 2018",14.648797,121.048689,10,,,,,,,,
"September 12, 2018",14.642151,121.038709,12,,,,,,,,
"September 15, 2018",14.572467,120.981295,11,,,,,,,,
"September 15, 2018",14.614504,120.997929,11,,,,,,,,
"September 15, 2018",14.613019,120.996386,11,,,,,,,,
"September 15, 2018",14.613523,120.99689,11,,,,,,,,
"September 15, 2018",14.613761,120.997161,11,,,,,,,,
"September 15, 2018",14.63622,120.982357,11,,,,,,,,
"September 15, 2018",14.524511,121.011848,11,,,,,,,,
"September 15, 2018",14.621063,121.015108,18,,,,,,,,
"September 15, 2018",14.630573,121.011035,36,,,,,,,,
"September 15, 2018",14.618899,121.014832,11,,,,,,,,
"September 15, 2018",14.625237,121.009705,8,,,,,,,,
"September 17, 2018",14.613839,120.997293,15,,,,,,,,
"September 17, 2018",14.625228,121.009873,15,,,,,,,,
"September 20, 2018",14.542139,121.0193236,,,,,,,,,
"September 21, 2018",14.33164,121.044905,8,,,,,,,,
"October 2, 2018",14.541065,121.018408,8,,,,,,,,
"October 2, 2018",14.63755,121.040385,19,,,,,,,,
"October 2, 2018",14.536816,120.992659,8,,,,,,,,
"October 2, 2018",14.536816,120.992659,8,,,,,,,,
"October 2, 2018",14.616425,121.052564,8,,,,,,,,
"October 2, 2018",14.643436,121.087822,8,,,,,,,,
"October 2, 2018",14.63072,121.046084,8,,,,,,,,
"October 2, 2018",14.621521,121.050225,8,,,,,,,,
"October 2, 2018",14.641297,121.039748,12,,,,,,,,
"October 2, 2018",14.634678,121.045336,8,,,,,,,,
"October 2, 2018",14.625979,121.033383,8,,,,,,,,
"October 2, 2018",14.605702,121.01864,8,,,,,,,,
"October 2, 2018",14.641312,121.035321,8,,,,,,,,
"October 2, 2018",14.635784,121.031163,8,,,,,,,,
"October 2, 2018",14.608846,121.05611,8,,,,,,,,
"October 17, 2018",14.703979,121.081697,19,,,,,,,,
"October 17, 2018",14.653669,121.053039,8,,,,,,,,
"October 17, 2018",14.653377,121.052571,8,,,,,,,,
"May 8, 2019",14.551964,121.031595,8,,,,,,,,
"May 8, 2019",14.577148,121.032801,8-12,,,,,,,,
"May 8, 2019",14.592875,121.058314,4,,,,,,,,
"May 8, 2019",14.583886,121.027795,8,,,,,,,,
"May 8, 2019",14.589,120.980866,8,,,,,,,,
"May 8, 2019",14.634936,121.003949,8-12,,,,,,,,
"May 8, 2019",14.60051,121.063293,12-13,,,,,,,,
"May 8, 2019",14.618897,121.014965,37,,,,,,,,
"May 8, 2019",14.541967,121.053427,6-8,,,,,,,,
"May 15, 2019",14.54121,121.017334,6,,,,,,,,
"May 21, 2019",14.593035,121.05789,12,,,,,,,,
"May 21, 2019",14.621861,121.048915,12,,,,,,,,
"May 26, 2019",14.537954,121.003205,8,,,,,,,,
"May 26, 2019",14.621527,121.050278,8,,,,,,,,
"May 26, 2019",14.657582,121.005059,8,,,,,,,,
"May 29, 2019",14.657582,121.005059,8,,,,,,,,
"May 29, 2019",14.678776,121.032063,8,,,,,,,,
"June 3, 2019",14.657373,121.000215,19,,,,,,,,
"June 10, 2019",14.656631,121.000051,19,,,,,,,,
"June 23, 2019",14.585491,121.0786,12,,,,,,,,
"June 23, 2019",14.641763,121.039303,12,,,,,,,,
"June 23, 2019",14.621459,121.050128,12,,,,,,,,
"June 23, 2019",14.620431,121.050541,12,,,,,,,,
"June 23, 2019",14.6128,121.062706,12,,,,,,,,
"June 23, 2019",14.624823,121.057234,8,,,,,,,,
"June 23, 2019",14.667698,121.033898,8,,,,,,,,
"June 23, 2019",14.630667,121.034419,8,,,,,,,,
"June 23, 2019",14.641231,121.046925,8,,,,,,,,
"June 23, 2019",14.606028,121.057388,15,,,,,,,,
"June 24, 2019",14.657373,121.000215,10,,,,,,,,
"June 25, 2019",14.55817,121.010129,8-10 inches,,,,,,,,
"June 25, 2019",14.540261,121.016899,8-10,,,,,,,,
"June 25, 2019",14.592517,121.058255,8,,,,,,,,
"June 25, 2019",14.592932,121.058153,8,,,,,,,,
"June 25, 2019",14.63622,120.982357,14,,,,,,,,
"June 25, 2019",14.613049,120.996444,12,,,,,,,,
"June 25, 2019",14.603715,120.98195,11,,,,,,,,
"June 25, 2019",14.611247,120.994546,14,,,,,,,,
"June 25, 2019",14.616755,120.977287,11,,,,,,,,
"June 25, 2019",14.605253,120.980841,above 26,,,,,,,,
"June 25, 2019",14.630573,121.011035,above 26,,,,,,,,
"June 25, 2019",14.623856,121.015424,above 26,,,,,,,,
"June 25, 2019",14.623856,121.015424,37,,,,,,,,
"June 28, 2019",14.593089,121.058551,8-10,,,,,,,,
"June 28, 2019",14.621459,121.050128,8-10,,,,,,,,
"June 28, 2019",14.620431,121.050541,8-10,,,,,,,,
"June 28, 2019",14.653299,121.052611,8-10,,,,,,,,
"July 12, 2019",14.657373,121.000215,8,,,,,,,,
"July 12, 2019",14.663945,121.068156,19,,,,,,,,
"July 12, 2019",14.637375,121.018098,37,,,,,,,,
"July 12, 2019",14.65773,121.015551,22,,,,,,,,
"July 21, 2019",14.69634,121.03228,11,,,,,,,,
"July 27, 2019",14.63622,120.982357,8,,,,,,,,
"August 1, 2019",14.593035,121.05789,8,,,,,,,,
"August 1, 2019",14.615611,120.999171,12,,,,,,,,
"August 1, 2019",14.602053,121.004416,8,,,,,,,,
"August 1, 2019",14.611247,120.994546,12,,,,,,,,
"August 1, 2019",14.585563,120.993813,27,,,,,,,,
"August 1, 2019",14.586118,120.982624,8,,,,,,,,
"August 1, 2019",14.585191,120.983048,8,,,,,,,,
"August 1, 2019",14.586118,120.982624,8,,,,,,,,
"August 2, 2019",14.540898,121.055375,8,,,,,,,,
"August 2, 2019",14.593373,121.058353,8,,,,,,,,
"August 2, 2019",14.574032,121.04853,8,,,,,,,,
"August 2, 2019",14.585139,121.055911,8,,,,,,,,
"August 2, 2019",14.593373,121.058353,8,,,,,,,,
"August 2, 2019",14.588802,121.063796,8,,,,,,,,
"August 2, 2019",14.614471,120.998075,12,,,,,,,,
"August 2, 2019",14.60117,120.99927,8,,,,,,,,
"August 2, 2019",14.585563,120.993813,27,,,,,,,,
"August 2, 2019",14.601467,121.00154,12,,,,,,,,
"August 2, 2019",14.586118,120.982624,8,,,,,,,,
"August 2, 2019",14.581192,120.976506,8,,,,,,,,
"August 2, 2019",14.586118,120.982624,8,,,,,,,,
"August 2, 2019",14.601399,121.001577,12,,,,,,,,
"August 2, 2019",14.579113,120.998562,37,,,,,,,,
"August 2, 2019",14.57874,120.998359,8,,,,,,,,
"August 2, 2019",14.579837,120.977289,8,,,,,,,,
"August 2, 2019",14.568605,120.98314,8,,,,,,,,
"August 2, 2019",14.581551,121.012487,8,,,,,,,,
"August 2, 2019",14.601701,121.00446,8,,,,,,,,
"August 2, 2019",14.585563,120.993813,22,,,,,,,,
"August 2, 2019",14.612983,120.996409,8,,,,,,,,
"August 2, 2019",14.613285,120.996694,11,,,,,,,,
"August 2, 2019",14.590388,120.98211,8,,,,,,,,
"August 2, 2019",14.606532,120.982112,8,,,,,,,,
"August 2, 2019",14.589939,120.984021,8,,,,,,,,
"August 2, 2019",14.600638,121.018459,8,,,,,,,,
"August 2, 2019",14.613882,120.976608,8,,,,,,,,
"August 2, 2019",14.616766,120.977347,8,,,,,,,,
"August 2, 2019",14.619627,120.9777,8,,,,,,,,
"August 2, 2019",14.627072,120.978769,8,,,,,,,,
"August 2, 2019",14.586098,120.981265,8,,,,,,,,
"August 2, 2019",14.611185,120.994598,8,,,,,,,,
"August 2, 2019",14.615453,120.99914,13,,,,,,,,
"August 2, 2019",14.383781,121.051415,"below19""",,,,,,,,
"August 2, 2019",14.523937,121.012254,8,,,,,,,,
"August 2, 2019",14.607294,121.078666,8,,,,,,,,
"August 2, 2019",14.625276,121.009763,10,,,,,,,,
"August 2, 2019",14.592831,121.058462,8,,,,,,,,
"August 2, 2019",14.616429,121.052521,8,,,,,,,,
"August 2, 2019",14.540498,121.055246,8,,,,,,,,
"August 3, 2019",14.603793,120.98193,8,,,,,,,,
"August 3, 2019",14.52524,121.011702,8,,,,,,,,
"August 29, 2019",14.419103,121.045668,8,,,,,,,,
"September 16, 2019",14.59285,121.001634,8,,,,,,,,
"September 16, 2019",14.529148,120.993552,8,,,,,,,,
"September 16, 2019",14.616429,121.052521,8,,,,,,,,
"October 12, 2019",14.538252,121.020156,30,,,,,,,,
"October 12, 2019",14.58255,121.02875,19,,,,,,,,
"October 12, 2019",14.576861,121.034971,8,,,,,,,,
"October 12, 2019",14.591221,121.033657,19,,,,,,,,
"October 12, 2019",14.58348,121.033806,19,,,,,,,,
"October 12, 2019",14.621082,121.015167,30,,,,,,,,
"October 12, 2019",14.65774,121..056121,8,,,,,,,,
"October 12, 2019",14.66172,121.067937,13,,,,,,,,
"October 12, 2019",14.561543,120.994064,8,,,,,,,,
"October 12, 2019",14.585154,120.979449,8,,,,,,,,
"October 12, 2019",14.577574,120.978673,4,,,,,,,,
"October 12, 2019",14.586062,120.994265,8,,,,,,,,
"October 12, 2019",14.558682,120.987788,8,,,,,,,,
"October 12, 2019",14.625237,121.009705,18,,,,,,,,
"June 7, 2020",14.720114,121.061258,8,,,,,,,,
"June 15, 2020", 14.575061°,120.980063°,12,,,,,,,,
"June 15, 2020",14.634936,121.003949,8,,,,,,,,
"June 15, 2020", 14.607278°,121.078497°,8,,,,,,,,
"June 15, 2020",,,6,,,,,,,,
"July 4, 2020",14.62523,121.009847,8,,,,,,,,
"July 4, 2020",14.62433,121.015504,8,,,,,,,,
"July 21, 2020",14.593314,121.05788,8,,,,,,,,
"July 21, 2020",,,8,,,,,,,,
"July 21, 2020",14.607154,121.056529,8,,,,,,,,
"July 21, 2020",14.614087,121.053651,8,,,,,,,,
"August 1, 2020",14.475163,121.001177,19,,,,,,,,
"August 1, 2020",14.478638,120.998382,8,,,,,,,,
"August 1, 2020",14.475379,121.000885,8,,,,,,,,
"August 10, 2020",14.593039,121.058196,8,,,,,,,,
"August 10, 2020",14.601735,121.004442,8,,,,,,,,
"August 10, 2020",14.616504,121.052684,8,,,,,,,,
"August 16, 2020",14.589672,121.079767,8,,,,,,,,
"September 11, 2020",14.593173,121.058221,6,,,,,,,,
"September 11, 2020",14.584578,121.07811,13,,,,,,,,
"October 5, 2020",14.60443,120.982,6,,,,,,,,
"January 20, 2021",14.643766,120.993762,,,,,,,,,
"January 24, 2021",14.601651,121.004509,10,,,,,,,,
"January 24, 2021",14.615611,120.999171,12,,,,,,,,
"January 24, 2021",14.611185,120.994598,6,,,,,,,,
"May 24, 2021",14.613913,120.99739,14,,,,,,,,
"May 24, 2021",14.618635,121.051388,8,,,,,,,,
"June 8, 2021",14.657484,121.003971,8,,,,,,,,
"June 8, 2021",14.704731,121.081795,8,,,,,,,,
"June 8, 2021",14.650134,121.047137,8,,,,,,,,
"June 8, 2021",14.618888,121.0148,19,,,,,,,,
"July 6, 2021",14.516872,121.001025,8,,,,,,,,
"July 21, 2021",14.538252,121.020156,8,,,,,,,,
"July 21, 2021",14.593589,121.058088,,,,,,,,,
"July 21, 2021",14.583935,121.027825,8,,,,,,,,
"July 21, 2021",14.577936,121.034675,12,,,,,,,,
"July 21, 2021",14.564286,120.984948,8,,,,,,,,
"July 21, 2021",14.578604,120.97791,8,,,,,,,,
"July 21, 2021",14.579837,120.977289,8,,,,,,,,
"July 21, 2021",14.581963,120.981118,8,,,,,,,,
"July 21, 2021",14.585355,120.982961,16,,,,,,,,
"July 21, 2021",14.57874,120.998359,8,,,,,,,,
"July 21, 2021",14.643459,120.993667,8,,,,,,,,
"July 21, 2021",14.601651,121.004509,10,,,,,,,,
"July 21, 2021",14.613913,120.99739,10,,,,,,,,
"July 21, 2021",14.556868,121.005637,6,,,,,,,,
"July 21, 2021",14.527921,121.004939,5,,,,,,,,
"July 21, 2021",14.622743,121.05291,8,,,,,,,,
"July 21, 2021",14.621122,121.049359,10,,,,,,,,
"July 22, 2021",14.657413,120.99507,8,,,,,,,,
"July 22, 2021",14.538252,121.020156,10,,,,,,,,
"July 22, 2021",14.66027,120.956946,6,,,,,,,,
"July 22, 2021",14.669389,120.960304,8,,,,,,,,
"July 22, 2021",14.670165,120.959943,10,,,,,,,,
"July 22, 2021",14.681771,120.960008,8,,,,,,,,
"July 22, 2021",14.592871,121.057825,8,,,,,,,,
"July 22, 2021",14.581533,121.053945,8,,,,,,,,
"July 22, 2021",14.581257,120.985275,8,,,,,,,,
"July 22, 2021",14.572432,120.981149,8,,,,,,,,
"July 22, 2021",14.581192,120.976506,8,,,,,,,,
"July 22, 2021",14.615392,120.994152,8,,,,,,,,
"July 22, 2021",14.581859,120.981186,8,,,,,,,,
"July 22, 2021",14.565233,120.994032,8,,,,,,,,
"July 22, 2021",14.581257,120.985275,19,,,,,,,,
"July 22, 2021",14.581257,120.985275,19,,,,,,,,
"July 22, 2021",14.57472,120.989173,19,,,,,,,,
"July 22, 2021",14.573768,120.989709,8,,,,,,,,
"July 22, 2021",14.576223,120.988328,8,,,,,,,,
"July 22, 2021",14.578944,120.99867,8,,,,,,,,
"July 22, 2021",14.570126,120.986266,19,,,,,,,,
"July 22, 2021",14.571246,120.992048,8,,,,,,,,
"July 22, 2021",14.585154,120.979449,8,,,,,,,,
"July 22, 2021",14.572468,120.984815,8,,,,,,,,
"July 22, 2021",14.581233,120.979788,8,,,,,,,,
"July 22, 2021",14.606197,120.974731,8,,,,,,,,
"July 22, 2021",14.661402,121.10923,8,,,,,,,,
"July 22, 2021",14.636954,121.12136,12,,,,,,,,
"July 22, 2021",14.474618,121.000591,8,,,,,,,,
"July 22, 2021",14.532622,120.998483,18,,,,,,,,
"July 22, 2021",14.530423,120.997869,18,,,,,,,,
"July 22, 2021",14.508457,120.99811,37,,,,,,,,
"July 22, 2021",14.527797,121.0049,8,,,,,,,,
"July 22, 2021",14.511619,121.002775,10,,,,,,,,
"July 22, 2021",14.453373,121.045912,19,,,,,,,,
"July 22, 2021",14.453609,121.044627,20,,,,,,,,
"July 22, 2021",14.58286,121.063642,7,,,,,,,,
"July 22, 2021",14.657582,121.005059,8,,,,,,,,
"July 22, 2021",14.663945,121.068156,10,,,,,,,,
"July 22, 2021",14.653799,121.052645,8,,,,,,,,
"July 22, 2021",14.703925,121.080875,8,,,,,,,,
"July 22, 2021",14.64363,120.99385,8,,,,,,,,
"July 22, 2021",14.61905,121.01488,8,,,,,,,,
"July 22, 2021",14.63988,121.01318,37,,,,,,,,
"July 22, 2021",14.63216,121.00727,19,,,,,,,,
"July 22, 2021",14.63045,121.01091,8,,,,,,,,
"July 22, 2021",14.540485,121.055434,19,,,,,,,,
"July 22, 2021",14.528535,121.062101,19,,,,,,,,
"July 23, 2021",14.557486,121.006869,15,,,,,,,,
"July 23, 2021",14.561231,121.015418,8,,,,,,,,
"July 23, 2021",14.538252,121.020156,19,,,,,,,,
"July 23, 2021",14.540719,121.018545,8,,,,,,,,
"July 23, 2021",14.671257,120.970616,30,,,,,,,,
"July 23, 2021",14.593373,121.058353,8,,,,,,,,
"July 23, 2021",14.588288,121.056789,8,,,,,,,,
"July 23, 2021",14.593089,121.058551,8,,,,,,,,
"July 23, 2021",14.5801,120.980317,8,,,,,,,,
"July 23, 2021",14.581257,120.985275,8,,,,,,,,
"July 23, 2021",14.581257,120.985275,8,,,,,,,,
"July 23, 2021",14.581192,120.976506,8,,,,,,,,
"July 23, 2021",14.572432,120.981149,8,,,,,,,,
"July 23, 2021",14.615392,120.994152,8,,,,,,,,
"July 23, 2021",14.60173,121.00446,8,,,,,,,,
"July 23, 2021",14.612921,120.996395,9,,,,,,,,
"July 23, 2021",14.458141,121.032622,8,,,,,,,,
"July 23, 2021",14.527814,121.005059,8,,,,,,,,
"July 23, 2021",14.552173,120.98971,8,,,,,,,,
"July 23, 2021",14.554383,121.07031,18,,,,,,,,
"July 23, 2021",14.614551,121.070072,8,,,,,,,,
"July 23, 2021",14.608846,121.05611,8,,,,,,,,
"July 23, 2021",14.621527,121.050278,8,,,,,,,,
"July 23, 2021",14.61905,121.01488,27,,,,,,,,
"July 23, 2021",14.63072,121.046084,8,,,,,,,,
"July 23, 2021",14.662866,121.020385,8,,,,,,,,
"July 23, 2021",14.633567,121.045184,8,,,,,,,,
"July 23, 2021",14.642484,121.038355,10,,,,,,,,
"July 23, 2021",14.630573,121.011035,10,,,,,,,,
"July 23, 2021",14.619862,121.051967,19,,,,,,,,
"July 23, 2021",14.643766,120.993762,8,,,,,,,,
"July 23, 2021",14.657731,121.012243,8,,,,,,,,
"July 23, 2021",14.649373,121.074423,8,,,,,,,,
"July 23, 2021",14.669521,121.053415,10,,,,,,,,
"July 23, 2021",14.643245,121.038292,8,,,,,,,,
"July 23, 2021",14.646906,121.048143,19,,,,,,,,
"July 23, 2021",14.650134,121.047137,19,,,,,,,,
"July 24, 2021",14.681534,121.000533,19,,,,,,,,
"July 24, 2021",14.682679,121.014103,37,,,,,,,,
"July 24, 2021",14.464304,120.966694,8,,,,,,,,
"July 24, 2021",14.439805,121.001396,37,,,,,,,,
"July 24, 2021",14.46498,120.984621,19,,,,,,,,
"July 24, 2021",14.555037,121.012014,6,,,,,,,,
"July 24, 2021",14.563352,121.011332,6,,,,,,,,
"July 24, 2021",14.659327,120.953964,10,,,,,,,,
"July 24, 2021",14.658781,120.952406,10,,,,,,,,
"July 24, 2021",14.656648,120.951294,12,,,,,,,,
"July 24, 2021",14.66027,120.956946,8,,,,,,,,
"July 24, 2021",14.668298,120.96578,10,,,,,,,,
"July 24, 2021",14.582872,121.029393,8,,,,,,,,
"July 24, 2021",14.581257,120.985275,8,,,,,,,,
"July 24, 2021",14.572468,120.984815,8,,,,,,,,
"July 24, 2021",14.567671,120.989647,8,,,,,,,,
"July 24, 2021",14.578917,120.997423,8,,,,,,,,
"July 24, 2021",14.626836,120.977746,8,,,,,,,,
"July 24, 2021",14.603673,120.981544,8,,,,,,,,
"July 24, 2021",14.602139,121.007976,19,,,,,,,,
"July 24, 2021",14.611185,120.994598,8,,,,,,,,
"July 24, 2021",14.581257,120.985275,8,,,,,,,,
"July 24, 2021",14.585191,120.983048,13,,,,,,,,
"July 24, 2021",14.581257,120.985275,10,,,,,,,,
"July 24, 2021",14.5861,120.982729,10,,,,,,,,
"July 24, 2021",14.585869,120.980949,10,,,,,,,,
"July 24, 2021",14.5801,120.980317,10,,,,,,,,
"July 24, 2021",14.572511,120.990469,10,,,,,,,,
"July 24, 2021",14.56306,120.985636,10,,,,,,,,
"July 24, 2021",14.586118,120.982624,8,,,,,,,,
"July 24, 2021",14.58587,120.980238,8,,,,,,,,
"July 24, 2021",14.581257,120.985275,22,,,,,,,,
"July 24, 2021",14.5801,120.980317,11,,,,,,,,
"July 24, 2021",14.579837,120.977289,11,,,,,,,,
"July 24, 2021",14.387384,121.051005,19,,,,,,,,
"July 24, 2021",14.453459,121.0427,19,,,,,,,,
"July 24, 2021",14.370743,121.021675,37,,,,,,,,
"July 24, 2021",14.397665,121.04838,19,,,,,,,,
"July 24, 2021",14.399952,121.048025,37,,,,,,,,
"July 24, 2021",14.406471,121.041619,19,,,,,,,,
"July 24, 2021",14.416724,121.041132,19,,,,,,,,
"July 24, 2021",14.635631,120.961952,8,,,,,,,,
"July 24, 2021",14.468504,121.011821,45,,,,,,,,
"July 24, 2021",14.478807,120.998859,8,,,,,,,,
"July 24, 2021",14.469119,120.997577,8,,,,,,,,
"July 24, 2021",14.475771,121.000547,8,,,,,,,,
"July 24, 2021",14.523252,121.012646,6,,,,,,,,
"July 24, 2021",14.523492,121.012634,6,,,,,,,,
"July 24, 2021",14.613377,121.095833,13,,,,,,,,
"July 24, 2021",14.608846,121.05611,11,,,,,,,,
"July 24, 2021",14.61905,121.01488,19,,,,,,,,
"July 24, 2021",14.635698,121.107298,19,,,,,,,,
"July 24, 2021",14.648875,121.078691,37,,,,,,,,
"July 24, 2021",14.376691,121.04784,37,,,,,,,,
"July 24, 2021",14.376691,121.04784,19,,,,,,,,
"July 24, 2021",14.497433,121.05497,37,,,,,,,,
"July 24, 2021",14.538821,121.08729,19,,,,,,,,
"July 24, 2021",14.516667,121.066548,19,,,,,,,,
"July 24, 2021",14.510494,121.040599,37,,,,,,,,
"July 24, 2021",14.527586,121.07644,19,,,,,,,,
"July 24, 2021",14.708121,120.956431,8,,,,,,,,
"August 3, 2021",14.601641,121.059096,8,,,,,,,,
"August 21, 2021",14.663945,121.068156,8,,,,,,,,
"August 30, 2021",14.706193,121.071593,8,,,,,,,,
"September 1, 2021",14.590586,121.033666,37,,,,,,,,
"September 1, 2021",14.584857,121.029451,19,,,,,,,,
"September 1, 2021",14.590914,121.032815,8,,,,,,,,
"September 1, 2021",14.530192,121.057312,19,,,,,,,,
"September 8, 2021",14.656752,120.951258,8,,,,,,,,
"September 8, 2021",14.657658,120.950707,4,,,,,,,,
"September 8, 2021",14.65872,120.952403,5,,,,,,,,
"September 8, 2021",14.677514,120.962221,3,,,,,,,,
"September 8, 2021",14.680596,120.941297,4,,,,,,,,
"September 8, 2021",14.681769,120.959914,7,,,,,,,,
"September 8, 2021",14.659781,120.96,8,,,,,,,,
"September 8, 2021",14.677594,120.962332,6,,,,,,,,
"September 8, 2021",14.69188523,120.9348695,5,,,,,,,,
"September 8, 2021",14.671257,120.970616,6,,,,,,,,
"September 8, 2021",14.66880453,120.9676155,4,,,,,,,,
"September 8, 2021",14.576663,121.024458,10,,,,,,,,
"September 8, 2021",14.581345,121.026723,19,,,,,,,,
"September 8, 2021",14.584989,121.029806,10,,,,,,,,
"September 8, 2021",14.583935,121.027825,8,,,,,,,,
"September 8, 2021",14.585869,120.980949,10,,,,,,,,
"September 8, 2021",14.635165,120.962208,10,,,,,,,,
"September 8, 2021",14.613913,120.99739,10,,,,,,,,
"September 8, 2021",14.601651,121.004509,10,,,,,,,,
"September 8, 2021",14.67319,120.934964,10,,,,,,,,
"September 8, 2021",14.672896,120.936685,10,,,,,,,,
"September 8, 2021",14.671966,120.937791,10,,,,,,,,
"September 8, 2021",14.669843,120.942088,10,,,,,,,,
"September 8, 2021",14.667959,120.943312,10,,,,,,,,
"September 8, 2021",14.667713,120.940022,10,,,,,,,,
"September 8, 2021",14.669084,120.939193,5,,,,,,,,
"September 8, 2021",14.660346,120.946423,10,,,,,,,,
"September 8, 2021",14.661455,120.945935,10,,,,,,,,
"September 8, 2021",14.669254,120.939091,10,,,,,,,,
"September 8, 2021",14.676012,120.937983,5,,,,,,,,
"September 8, 2021",14.677672,120.937039,5,,,,,,,,
"September 8, 2021",14.679654,120.935861,5,,,,,,,,
"September 8, 2021",14.678422,120.933988,10,,,,,,,,
"September 8, 2021",14.655627,120.948271,5,,,,,,,,
"September 8, 2021",14.657884,120.947552,10,,,,,,,,
"September 8, 2021",14.475129,121.001117,6,,,,,,,,
,14.58594,121.03503,10,,,,,,,,
,14.614084,120.997624,13,,,,,,,,
,14.601564,121.004511,10,,,,,,,,
,14.593142,121.058301,10,,,,,,,,
,14.61885,121.015104,8,,,,,,,,
,14.65753,121.018289,9,,,,,,,,
,14.62526,121.090721,10,,,,,,,,
,14.62526,121.090721,13,,,,,,,,
,14.593142,121.058301,8,,,,,,,,
"April 8, 2022",14.593615,121.057925,8,,,,,,,,
"May 14, 2022",14.6466,121.02798,10,,,,,,,,
"May 14, 2022",14.62391,121.01541,10,,,,,,,,
"May 15, 2022",14.644395,121.027518,8,,,,,,,,
"May 15, 2022",14.61877,121.01437,8,,,,,,,,
"May 15, 2022",14.675851,121.04403,8,,,,,,,,
"May 15, 2022",14.673416,121.043424,8,,,,,,,,
"May 17, 2022",14.583032,121.05487,8,,,,,,,,
"May 20, 2022",14.619045,121.015039,8,,,,,,,,
"May 26, 2022",14.621583,121.050024,10,,,,,,,,
"May 26, 2022",14.653776,121.031626,8,,,,,,,,
"May 26, 2022",14.657709,121.015582,8,,,,,,,,
"May 26, 2022",14.623856,121.02,8,,,,,,,,
"May 26, 2022",14.577934,121.051475,10,,,,,,,,
"May 26, 2022",14.657324,121.004175,8,,,,,,,,
"May 28, 2022",14.57794,121.051481,8,,,,,,,,
"May 28, 2022",14.538015,121.003552,8,,,,,,,,
"June 8, 2022",14.47808,121.04492,8,,,,,,,,
"June 14, 2022",14.52793,121.04492,8,,,,,,,,
"June 15, 2022",14.6137,120.997196,10,,,,,,,,
"June 15, 2022",14.601697,121.004462,6,,,,,,,,
"June 15, 2022",14.65771,121.015587,8,,,,,,,,
"June 19, 2022",14.593261,121.058196,10,,,,,,,,
"June 19, 2022",14.613475,121.054027,15,,,,,,,,
"June 22, 2022",14.657762,121.018952,8,,,,,,,,
"June 22, 2022",14.655248,121.030506,8,,,,,,,,
"June 22, 2022",14.619041,121.015031,8,,,,,,,,
"July 7, 2022",14.63543,121.0684,8,,,,,,,,
"July 7, 2022",14.63072,121.07236,8,,,,,,,,
"July 15, 2022",14.704914,121.081828,19,,,,,,,,
"July 15, 2022",14.676254,121.082177,19,,,,,,,,
"July 15, 2022",14.706506,121.06909,19,,,,,,,,
"July 15, 2022",14.706515,121.069412,37,,,,,,,,
"July 15, 2022",14.708668,121.062769,19,,,,,,,,
"July 16, 2022",14.613033,120.99658,11,,,,,,,,
"July 16, 2022",14.6009697,120.9977398,6,,,,,,,,
"July 16, 2022",14.611191,120.994617,9,,,,,,,,
"July 16, 2022",14.609551,120.992591,8,,,,,,,,
"July 16, 2022",14.647143,121.068946,8,,,,,,,,
"July 16, 2022",14.656621,121.02606,8,,,,,,,,
"July 16, 2022",14.634665,121.043553,8,,,,,,,,
"July 16, 2022",14.61882,121.013948,19,,,,,,,,
"July 16, 2022",14.638921,121.03353,37,,,,,,,,
"July 16, 2022",14.623374,120.996808,45,,,,,,,,
"July 16, 2022",14.692848,120.968534,6,,,,,,,,
"July 16, 2022",14.689788,120.974092,9,,,,,,,,
"July 16, 2022",14.688791,120.974618,10,,,,,,,,
"July 16, 2022",14.673707,120.981779,32,,,,,,,,
"July 16, 2022",14.67669,120.980607,32,,,,,,,,
"July 16, 2022",14.677551,120.98029,29,,,,,,,,
"July 16, 2022",14.665789,120.984057,26,,,,,,,,
"July 16, 2022",14.692526,120.969909,4,,,,,,,,
"July 16, 2022",14.6977,120.975784,5,,,,,,,,
"July 25, 2022",14.676109,121.032303,8,,,,,,,,
"July 30, 2022",14.574632,121.048978,8,,,,,,,,
"July 30, 2022",14.593958,121.057392,8,,,,,,,,
